Province_State,Admin2,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03
Indiana,Hancock,2,4,8,9,13,19,22,28,26,33,37,41
Indiana,Harrison,0,0,2,2,4,7,14,15,15,15,18,23
Indiana,Hendricks,8,13,15,21,28,36,48,58,70,91,116,138
Indiana,Henry,0,0,0,0,1,1,2,2,1,4,6,7
Indiana,Howard,6,6,6,6,7,9,12,14,16,20,24,25
Indiana,Huntington,0,0,0,0,1,1,1,2,2,2,3,3
Indiana,Jackson,0,1,1,2,4,7,7,8,8,10,19,25
Indiana,Jasper,0,0,1,3,4,5,6,6,8,9,11,13
Indiana,Jay,0,0,0,0,0,0,0,0,0,1,1,2
Indiana,Jefferson,0,0,0,0,0,0,0,0,1,1,3,5
Indiana,Jennings,1,2,3,4,5,10,13,14,15,17,23,31
Indiana,Johnson,12,18,24,36,42,52,71,81,101,118,126,136
Indiana,Knox,0,0,0,0,0,0,2,2,2,3,4,4
Indiana,Kosciusko,0,0,0,0,1,2,3,4,5,5,5,8
Indiana,LaGrange,0,0,0,0,2,2,2,2,2,2,2,4
Indiana,Lake,10,17,19,31,47,68,85,97,146,180,215,244
Indiana,LaPorte,2,2,2,2,2,4,6,6,8,11,14,17
Indiana,Lawrence,0,1,1,2,5,5,8,9,9,11,12,22
Indiana,Madison,2,3,4,4,7,12,18,29,38,46,62,67
Indiana,Marion,82,161,226,293,484,584,676,804,964,1117,1304,1429
Indiana,Marshall,0,0,0,1,4,3,3,3,3,3,4,4
Indiana,Martin,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,Miami,1,1,1,1,1,1,1,3,3,3,4,5
Indiana,Monroe,1,3,4,6,8,16,22,26,30,33,36,40
Indiana,Montgomery,0,1,1,2,3,4,5,6,6,6,10,12
Indiana,Morgan,1,3,5,7,10,14,20,23,32,41,48,52
Indiana,Newton,0,0,0,0,0,1,1,1,1,1,1,1
Indiana,Noble,1,1,1,1,1,2,2,2,2,3,3,5
Indiana,Ohio,0,1,1,1,1,1,1,1,1,1,1,1
Indiana,Orange,0,0,0,1,1,1,1,2,3,3,3,5
Indiana,Owen,1,2,4,4,5,7,9,10,11,12,12,13
Indiana,Parke,0,0,0,0,0,0,0,0,0,0,0,1
Indiana,Perry,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,Pike,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,Porter,0,1,3,5,6,9,14,15,21,27,35,45
Indiana,Posey,0,0,0,1,1,2,3,3,4,4,4,5
Indiana,Pulaski,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,Putnam,1,1,2,2,2,5,5,7,7,11,11,13
Indiana,Randolph,0,0,0,0,0,1,1,1,3,3,3,4
Indiana,Ripley,1,6,7,11,14,15,19,25,31,33,39,47
Indiana,Rush,0,0,1,1,3,3,2,4,4,5,7,8
Indiana,St. Joseph,17,18,19,21,27,31,32,36,49,57,65,72
Indiana,Scott,1,1,1,1,1,1,1,1,1,1,5,6
Indiana,Shelby,1,1,2,2,6,10,12,13,15,19,24,26
Indiana,Spencer,0,0,0,0,0,0,0,0,0,0,1,1
Indiana,Starke,1,2,1,1,1,1,1,1,1,1,2,2
Indiana,Steuben,0,0,0,0,0,0,1,1,1,2,2,2
Indiana,Sullivan,0,0,1,1,1,1,1,1,2,3,3,3
Indiana,Switzerland,0,0,0,0,0,1,3,3,3,3,4,6
Indiana,Tippecanoe,2,3,4,7,8,11,11,14,14,18,19,26
Indiana,Tipton,1,2,2,2,2,2,4,4,4,5,5,5
Indiana,Union,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,Vanderburgh,1,1,1,4,6,10,17,17,18,20,23,33
Indiana,Vermillion,0,0,0,0,0,0,0,0,0,0,0,2
Indiana,Vigo,2,3,3,3,3,4,7,7,8,8,10,9
Indiana,Wabash,0,0,0,0,1,1,1,1,1,1,1,1
Indiana,Warren,0,0,0,1,1,1,2,2,2,2,2,2
Indiana,Warrick,0,1,0,3,3,6,8,8,8,8,8,10
Indiana,Washington,1,2,2,3,4,4,5,6,6,9,12,14
Indiana,Wayne,1,0,0,1,1,1,1,1,2,3,3,6
Indiana,Wells,1,1,1,1,1,1,1,1,2,2,2,2
Indiana,White,0,0,0,0,0,1,1,2,2,2,3,3
Indiana,Whitley,0,0,0,0,0,1,1,1,2,3,3,4
Indiana,Out of IN,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,Unassigned,56,0,0,0,0,0,0,0,0,0,0,0
