Province_State,Admin2,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06
Michigan,Alcona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Alger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Allegan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Alpena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Antrim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Arenac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Baraga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Barry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Benzie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Berrien,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Michigan,Branch,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Michigan,Calhoun,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Michigan,Cass,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Michigan,Charlevoix,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Michigan,Cheboygan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Michigan,Chippewa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Clare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Clinton,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
Michigan,Crawford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Delta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Dickinson,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Michigan,Eaton,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2
Michigan,Emmet,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2
Michigan,Genesee,0,0,0,2,4,5,5,7,7,8,10,11,15,18,26
Michigan,Gladwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Gogebic,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
Michigan,Grand Traverse,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3
Michigan,Gratiot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Hillsdale,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3
Michigan,Houghton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Huron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Ingham,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1
Michigan,Ionia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Iosco,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Michigan,Iron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Isabella,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2
Michigan,Jackson,0,0,0,0,0,0,1,1,1,2,2,3,3,3,4
Michigan,Kalamazoo,0,0,0,0,0,0,0,1,1,1,1,1,3,3,3
Michigan,Kalkaska,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2
Michigan,Kent,1,1,1,1,1,1,1,1,1,2,2,2,2,3,5
Michigan,Keweenaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Lapeer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Leelanau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michigan,Lenawee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
